SUMLEV,STATE,COUNTY,STNAME,CTYNAME,YEAR,AGEGRP,TOT_POP,TOT_MALE,TOT_FEMALE,WA_MALE,WA_FEMALE,BA_MALE,BA_FEMALE,IA_MALE,IA_FEMALE,AA_MALE,AA_FEMALE,NA_MALE,NA_FEMALE,TOM_MALE,TOM_FEMALE,WAC_MALE,WAC_FEMALE,BAC_MALE,BAC_FEMALE,IAC_MALE,IAC_FEMALE,AAC_MALE,AAC_FEMALE,NAC_MALE,NAC_FEMALE,NH_MALE,NH_FEMALE,NHWA_MALE,NHWA_FEMALE,NHBA_MALE,NHBA_FEMALE,NHIA_MALE,NHIA_FEMALE,NHAA_MALE,NHAA_FEMALE,NHNA_MALE,NHNA_FEMALE,NHTOM_MALE,NHTOM_FEMALE,NHWAC_MALE,NHWAC_FEMALE,NHBAC_MALE,NHBAC_FEMALE,NHIAC_MALE,NHIAC_FEMALE,NHAAC_MALE,NHAAC_FEMALE,NHNAC_MALE,NHNAC_FEMALE,H_MALE,H_FEMALE,HWA_MALE,HWA_FEMALE,HBA_MALE,HBA_FEMALE,HIA_MALE,HIA_FEMALE,HAA_MALE,HAA_FEMALE,HNA_MALE,HNA_FEMALE,HTOM_MALE,HTOM_FEMALE,HWAC_MALE,HWAC_FEMALE,HBAC_MALE,HBAC_FEMALE,HIAC_MALE,HIAC_FEMALE,HAAC_MALE,HAAC_FEMALE,HNAC_MALE,HNAC_FEMALE
050,15,005,Hawaii,Kalawao County,3,14,2,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
050,15,005,Hawaii,Kalawao County,3,15,5,0,5,0,1,0,0,0,0,0,0,0,4,0,0,0,1,0,0,0,0,0,0,0,4,0,5,0,1,0,0,0,0,0,0,0,4,0,0,0,1,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
050,15,005,Hawaii,Kalawao County,3,16,8,0,8,0,1,0,0,0,0,0,0,0,5,0,2,0,3,0,0,0,2,0,1,0,5,0,8,0,1,0,0,0,0,0,0,0,5,0,2,0,3,0,0,0,2,0,1,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
050,15,005,Hawaii,Kalawao County,3,17,10,2,8,1,1,0,0,0,0,0,1,1,4,0,2,1,2,0,0,0,0,0,3,1,5,2,8,1,1,0,0,0,0,0,1,1,4,0,2,1,2,0,0,0,0,0,3,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
050,15,005,Hawaii,Kalawao County,3,18,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
050,15,005,Hawaii,Kalawao County,4,0,90,42,48,14,11,0,0,0,0,6,2,18,25,4,10,18,21,1,0,2,4,7,6,18,27,41,48,13,11,0,0,0,0,6,2,18,25,4,10,17,21,1,0,2,4,7,6,18,27,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
050,15,005,Hawaii,Kalawao County,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
050,15,005,Hawaii,Kalawao County,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
050,15,005,Hawaii,Kalawao County,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
050,15,005,Hawaii,Kalawao County,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
050,15,005,Hawaii,Kalawao County,4,5,2,1,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
050,15,005,Hawaii,Kalawao County,4,6,3,2,1,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,2,1,2,1,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
050,15,005,Hawaii,Kalawao County,4,7,6,3,3,1,0,0,0,0,0,0,0,2,1,0,2,1,2,0,0,0,1,0,0,2,2,3,3,1,0,0,0,0,0,0,0,2,1,0,2,1,2,0,0,0,1,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
050,15,005,Hawaii,Kalawao County,4,8,5,3,2,0,0,0,0,0,0,0,0,1,1,2,1,2,1,0,0,1,0,1,1,1,1,3,2,0,0,0,0,0,0,0,0,1,1,2,1,2,1,0,0,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
050,15,005,Hawaii,Kalawao County,4,9,6,2,4,0,3,0,0,0,0,0,0,2,1,0,0,0,3,0,0,0,0,0,0,2,1,2,4,0,3,0,0,0,0,0,0,2,1,0,0,0,3,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
050,15,005,Hawaii,Kalawao County,4,10,13,10,3,0,0,0,0,0,0,4,0,5,1,1,2,1,2,1,0,0,1,4,1,5,1,10,3,0,0,0,0,0,0,4,0,5,1,1,2,1,2,1,0,0,1,4,1,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
050,15,005,Hawaii,Kalawao County,4,11,4,2,2,1,1,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,1,1,0,2,2,1,1,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
050,15,005,Hawaii,Kalawao County,4,12,17,11,6,5,3,0,0,0,0,2,0,3,2,1,1,6,4,0,0,1,0,2,1,3,2,11,6,5,3,0,0,0,0,2,0,3,2,1,1,6,4,0,0,1,0,2,1,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
050,15,005,Hawaii,Kalawao County,4,13,7,4,3,4,0,0,0,0,0,0,0,0,3,0,0,4,0,0,0,0,0,0,0,0,3,4,3,4,0,0,0,0,0,0,0,0,3,0,0,4,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
050,15,005,Hawaii,Kalawao County,4,14,3,1,2,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,1,1,2,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
050,15,005,Hawaii,Kalawao County,4,15,5,0,5,0,1,0,0,0,0,0,0,0,4,0,0,0,1,0,0,0,0,0,0,0,4,0,5,0,1,0,0,0,0,0,0,0,4,0,0,0,1,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
050,15,005,Hawaii,Kalawao County,4,16,5,0,5,0,0,0,0,0,0,0,0,0,4,0,1,0,1,0,0,0,1,0,0,0,4,0,5,0,0,0,0,0,0,0,0,0,4,0,1,0,1,0,0,0,1,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
050,15,005,Hawaii,Kalawao County,4,17,13,2,11,1,2,0,0,0,0,0,1,1,5,0,3,1,5,0,0,0,1,0,2,1,6,2,11,1,2,0,0,0,0,0,1,1,5,0,3,1,5,0,0,0,1,0,2,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
050,15,005,Hawaii,Kalawao County,4,18,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
050,15,005,Hawaii,Kalawao County,5,0,89,42,47,14,11,0,0,0,0,6,1,18,25,4,10,17,20,2,3,1,4,6,4,20,27,41,47,13,11,0,0,0,0,6,1,18,25,4,10,16,20,2,3,1,4,6,4,20,27,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
050,15,005,Hawaii,Kalawao County,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
050,15,005,Hawaii,Kalawao County,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
050,15,005,Hawaii,Kalawao County,5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
050,15,005,Hawaii,Kalawao County,5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
050,15,005,Hawaii,Kalawao County,5,5,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
050,15,005,Hawaii,Kalawao County,5,6,4,2,2,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,2,2,2,2,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
050,15,005,Hawaii,Kalawao County,5,7,6,3,3,1,0,0,0,0,0,0,0,2,1,0,2,1,2,0,0,0,1,0,1,2,1,3,3,1,0,0,0,0,0,0,0,2,1,0,2,1,2,0,0,0,1,0,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
050,15,005,Hawaii,Kalawao County,5,8,3,1,2,0,0,0,0,0,0,0,0,0,1,1,1,0,1,1,0,0,1,0,0,1,1,1,2,0,0,0,0,0,0,0,0,0,1,1,1,0,1,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
050,15,005,Hawaii,Kalawao County,5,9,6,3,3,0,3,0,0,0,0,0,0,2,0,1,0,1,3,1,0,0,0,0,0,2,0,3,3,0,3,0,0,0,0,0,0,2,0,1,0,1,3,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
050,15,005,Hawaii,Kalawao County,5,10,13,9,4,0,0,0,0,0,0,4,0,4,2,1,2,1,2,0,1,0,1,4,0,5,2,9,4,0,0,0,0,0,0,4,0,4,2,1,2,1,2,0,1,0,1,4,0,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
050,15,005,Hawaii,Kalawao County,5,11,6,4,2,1,1,0,0,0,0,0,1,3,0,0,0,1,1,0,0,0,0,0,1,3,0,4,2,1,1,0,0,0,0,0,1,3,0,0,0,1,1,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
050,15,005,Hawaii,Kalawao County,5,12,15,10,5,5,3,0,0,0,0,2,0,2,1,1,1,6,4,0,1,1,0,2,0,2,1,10,5,5,3,0,0,0,0,2,0,2,1,1,1,6,4,0,1,1,0,2,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
050,15,005,Hawaii,Kalawao County,5,13,9,5,4,4,0,0,0,0,0,0,0,1,4,0,0,4,0,0,0,0,0,0,0,1,4,5,4,4,0,0,0,0,0,0,0,1,4,0,0,4,0,0,0,0,0,0,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
050,15,005,Hawaii,Kalawao County,5,14,2,0,2,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,2,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
050,15,005,Hawaii,Kalawao County,5,15,5,1,4,0,1,0,0,0,0,0,0,1,3,0,0,0,1,0,0,0,0,0,0,1,3,1,4,0,1,0,0,0,0,0,0,1,3,0,0,0,1,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
050,15,005,Hawaii,Kalawao County,5,16,6,0,6,0,0,0,0,0,0,0,0,0,5,0,1,0,1,0,0,0,1,0,0,0,5,0,6,0,0,0,0,0,0,0,0,0,5,0,1,0,1,0,0,0,1,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
050,15,005,Hawaii,Kalawao County,5,17,12,2,10,1,2,0,0,0,0,0,0,1,5,0,3,1,4,0,1,0,0,0,2,1,7,2,10,1,2,0,0,0,0,0,0,1,5,0,3,1,4,0,1,0,0,0,2,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
050,15,005,Hawaii,Kalawao County,5,18,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
050,15,005,Hawaii,Kalawao County,6,0,89,42,47,14,11,0,0,0,0,6,1,18,25,4,10,18,20,2,5,1,1,7,3,19,28,41,47,13,11,0,0,0,0,6,1,18,25,4,10,17,20,2,5,1,1,7,3,19,28,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
050,15,005,Hawaii,Kalawao County,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
050,15,005,Hawaii,Kalawao County,6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
050,15,005,Hawaii,Kalawao County,6,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
050,15,005,Hawaii,Kalawao County,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
050,15,005,Hawaii,Kalawao County,6,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
050,15,005,Hawaii,Kalawao County,6,6,5,3,2,1,0,0,0,0,0,0,0,2,2,0,0,1,0,0,0,0,0,0,0,2,2,2,2,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,2,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
050,15,005,Hawaii,Kalawao County,6,7,6,3,3,1,0,0,0,0,0,0,0,2,1,0,2,1,2,0,1,0,1,0,0,2,1,3,3,1,0,0,0,0,0,0,0,2,1,0,2,1,2,0,1,0,1,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
050,15,005,Hawaii,Kalawao County,6,8,3,1,2,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,0,0,0,0,1,1,2,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
050,15,005,Hawaii,Kalawao County,6,9,6,3,3,0,3,0,0,0,0,0,0,2,0,1,0,1,3,0,0,1,0,0,0,2,0,3,3,0,3,0,0,0,0,0,0,2,0,1,0,1,3,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
050,15,005,Hawaii,Kalawao County,6,10,10,8,2,0,0,0,0,0,0,3,0,4,1,1,1,1,1,0,0,0,0,4,0,5,2,8,2,0,0,0,0,0,0,3,0,4,1,1,1,1,1,0,0,0,0,4,0,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
050,15,005,Hawaii,Kalawao County,6,11,7,5,2,1,0,0,0,0,0,1,0,3,1,0,1,1,1,0,0,0,0,1,1,3,1,5,2,1,0,0,0,0,0,1,0,3,1,0,1,1,1,0,0,0,0,1,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
050,15,005,Hawaii,Kalawao County,6,12,15,8,7,5,4,0,0,0,0,2,1,1,1,0,1,5,5,0,1,0,0,2,1,1,1,8,7,5,4,0,0,0,0,2,1,1,1,0,1,5,5,0,1,0,0,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
050,15,005,Hawaii,Kalawao County,6,13,11,7,4,4,0,0,0,0,0,0,0,2,4,1,0,5,0,1,0,0,0,0,0,2,4,7,4,4,0,0,0,0,0,0,0,2,4,1,0,5,0,1,0,0,0,0,0,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
050,15,005,Hawaii,Kalawao County,6,14,2,0,2,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,2,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
050,15,005,Hawaii,Kalawao County,6,15,4,1,3,0,1,0,0,0,0,0,0,1,2,0,0,0,1,0,0,0,0,0,0,1,2,1,3,0,1,0,0,0,0,0,0,1,2,0,0,0,1,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
050,15,005,Hawaii,Kalawao County,6,16,6,0,6,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,6,0,6,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
050,15,005,Hawaii,Kalawao County,6,17,12,1,11,0,2,0,0,0,0,0,0,1,5,0,4,0,5,0,2,0,0,0,1,1,7,1,11,0,2,0,0,0,0,0,0,1,5,0,4,0,5,0,2,0,0,0,1,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
050,15,005,Hawaii,Kalawao County,6,18,2,2,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
050,15,005,Hawaii,Kalawao County,7,0,89,42,47,14,11,0,0,0,0,6,1,18,25,4,10,18,19,0,6,1,2,9,3,18,27,41,47,13,11,0,0,0,0,6,1,18,25,4,10,17,19,0,6,1,2,9,3,18,27,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
050,15,005,Hawaii,Kalawao County,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
050,15,005,Hawaii,Kalawao County,7,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
050,15,005,Hawaii,Kalawao County,7,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
050,15,005,Hawaii,Kalawao County,7,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
050,15,005,Hawaii,Kalawao County,7,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
050,15,005,Hawaii,Kalawao County,7,6,3,1,2,1,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
050,15,005,Hawaii,Kalawao County,7,7,8,5,3,1,0,0,0,0,0,0,0,4,1,0,2,1,2,0,1,0,1,0,0,4,1,5,3,1,0,0,0,0,0,0,0,4,1,0,2,1,2,0,1,0,1,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
050,15,005,Hawaii,Kalawao County,7,8,2,0,2,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
050,15,005,Hawaii,Kalawao County,7,9,7,4,3,0,3,0,0,0,0,0,0,2,0,2,0,2,3,0,0,0,0,2,0,2,0,4,3,0,3,0,0,0,0,0,0,2,0,2,0,2,3,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
050,15,005,Hawaii,Kalawao County,7,10,7,5,2,0,0,0,0,0,0,1,0,3,1,1,1,1,1,0,1,1,0,1,0,3,1,5,2,0,0,0,0,0,0,1,0,3,1,1,1,1,1,0,1,1,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
050,15,005,Hawaii,Kalawao County,7,11,9,7,2,1,0,0,0,0,0,3,0,3,1,0,1,1,1,0,1,0,0,3,0,3,1,7,2,1,0,0,0,0,0,3,0,3,1,0,1,1,1,0,1,0,0,3,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
050,15,005,Hawaii,Kalawao County,7,12,12,6,6,4,4,0,0,0,0,0,1,2,0,0,1,4,5,0,1,0,0,0,1,2,0,6,6,4,4,0,0,0,0,0,1,2,0,0,1,4,5,0,1,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
050,15,005,Hawaii,Kalawao County,7,13,15,10,5,5,0,0,0,0,0,2,0,2,5,1,0,6,0,0,0,0,0,3,0,2,5,10,5,5,0,0,0,0,0,2,0,2,5,1,0,6,0,0,0,0,0,3,0,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
050,15,005,Hawaii,Kalawao County,7,14,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
050,15,005,Hawaii,Kalawao County,7,15,2,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
